id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
FE7B5vY8,FALSE,1.47284E+12,1.47284E+12,82,draw,draw,10+0,pkgirpade,1516,eideral,1552,f4 Nf6 Nf3 d6 c4 Bg4 Nc3 Nbd7 e4 e5 d3 Be7 Qb3 Nb6 c5 Bxf3 gxf3 dxc5 Qd1 Qd6 Be2 O-O-O Nb5 Qe6 f5 Qd7 Nxa7+ Kb8 a4 Kxa7 a5 Nc8 a6 Kb8 axb7 Kxb7 Qb3+ Nb6 Be3 Ra8 O-O Rxa1 Rxa1 c4 dxc4 Qc6 c5 Bxc5 Rc1 Nd7 Bc4 Bxe3+ Qxe3 Nxc4 Qb3+ Ncb6 Rxc6 Kxc6 Qxf7 Ra8 Qxg7 Ra1+ Kg2 Ra2 f6 Rxb2+ Kh3 Rb3 Kg3 Rb1 Kf2 Rb2+ Kg1 Rb1+ Kg2 Rb2+ Kg1 Rb1+ Kf2 Rb2+ Kg1 Rb1+,A03,Bird Opening,2
PEIWrbTQ,TRUE,1.4711E+12,1.4711E+12,29,mate,white,7+3,eideral,1513,atorius,1456,e4 c5 Nf3 d6 d4 Nc6 Bb5 a6 Bxc6+ bxc6 dxc5 Qa5+ Nc3 Qxc5 Be3 Qa5 O-O Nf6 Bd2 d5 Nxd5 Qb5 Nc7+ Kd8 Nxb5 cxb5 Ba5+ Ke8 Qd8#,B54,Sicilian Defense,5
8hlHAFPF,TRUE,1.44099E+12,1.44099E+12,70,resign,black,10+0,pablocas,1355,eideral,1478,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d5 exd5 Nxd5 Bb5 Bd7 Bxc6 Bxc6 Nxe5 Qe7 Qe2 f6 Nxc6 Qxe2+ Kxe2 bxc6 Re1 Be7 Kf1 O-O c4 Bb4 Bd2 Bxd2 Nxd2 Nb4 d4 Nc2 Rad1 Nxe1 Rxe1 Rfe8 h3 Rxe1+ Kxe1 Kf7 Ke2 a5 Ne4 Re8 Kf3 a4 b3 axb3 axb3 f5 Ng5+ Kg6 Kf4 Re2 Kf3 Rb2 h4 Rxb3+ Kf4 Rc3 c5 Rd3 Ke5 Rd2 Ne6 Re2+ Kf4 Rxe6,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
BwBDbyKq,TRUE,1.50401E+12,1.50401E+12,97,mate,white,10+0,tabellaria,1638,grubear,1614,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 O-O Bc5 c3 dxc3 Qd5 Bxf2+ Rxf2 Qf6 Ne5 Nge7 Rxf6 Nxd5 Rxf7 Nxe5 Bxd5 Nxf7 Bxf7+ Kxf7 Nxc3 Rf8 Bf4 c6 Rf1 Kg8 Bd6 Rxf1+ Kxf1 b5 Kf2 Ba6 Ke3 Kf7 e5 Ke6 Kf4 g5+ Kg4 Kf7 Kh5 Kg7 Ne4 Rc8 Nf6 c5 Nxd7 c4 e6 Rc6 e7 Kf7 Ne5+ Ke8 Nxc6 b4 Nxb4 Bb7 g3 a6 Kxh6 a5 Nc2 g4 Nd4 a4 Kg5 Bc8 Nf5 Be6 Ng7+ Kd7 Nxe6 Kxe6 e8=Q+ Kxd6 Qxa4 Kd5 Kxg4 Kd4 b3 Kc3 Qxc4+ Kb2 b4 Ka3 Kf3 Ka4 Ke3 Ka3 Qb3#,C55,Italian Game: Anti-Fried Liver Defense,6
E41MaCB9,TRUE,1.50397E+12,1.50398E+12,99,resign,white,6+5,tabellaria,1613,rangelelbano,1934,e4 c6 d4 d5 f3 dxe4 fxe4 e5 Nf3 exd4 Bc4 Bg4 Bxf7+ Kxf7 Ne5+ Ke8 Qxg4 Nd7 Qh5+ g6 Nxg6 Ngf6 Qh3 Rg8 Nxf8 Nxf8 O-O Qd7 Rf5 d3 Qxd3 Qxd3 cxd3 Rd8 Rxf6 Rxd3 Nc3 Ng6 Bh6 Ke7 Raf1 Kd8 Bg5 Kc8 Rf7 h5 Ne2 Re8 Ng3 Ne5 Rf8 Rxf8 Rxf8+ Kd7 h4 Rxg3 Rb8 Rg4 Rxb7+ Kd6 Kf2 Rxe4 Rxa7 Rc4 Kg3 Rc2 Bf4 Rxb2 Rh7 Rxa2 Rh6+ Kd5 Rxh5 Ra3+ Kh2 Ke4 Bxe5 Ra5 g4 Rxe5 Rxe5+ Kxe5 Kg3 c5 Kf3 c4 Ke3 c3 Kd3 c2 Kxc2 Kf4 h5 Kg5 Kd3 Kh6 Ke4 Kg5 Ke5,B12,Caro-Kann Defense: Maroczy Variation |  Maroczy Gambit,11
UVbhSOnA,FALSE,1.50397E+12,1.50397E+12,74,resign,black,10+0,f2f,1865,tabellaria,1613,d4 d5 Nf3 Nf6 Bg5 e6 e3 c5 c3 h6 Bh4 Nc6 Be2 b6 b3 Bb7 Ne5 Bd6 f4 O-O Bxf6 gxf6 Nf3 e5 f5 Kh7 O-O Rg8 Nh4 Ne7 Bh5 Qf8 Nd2 Bc8 Qe1 e4 Kh1 Rg5 g4 Qg7 h3 Rxh5 gxh5 Bg3 Rg1 Bxe1 Rxg7+ Kxg7 Rxe1 Bxf5 Kh2 Bd7 Nf1 Rg8 Ng3 Kf8 Rf1 Kg7 Ngf5+ Nxf5 Nxf5+ Bxf5 Rxf5 Rd8 Kg3 Rd6 Kf4 a5 dxc5 bxc5 c4 d4 Rxc5 d3,D03,Queen's Pawn Game: Torre Attack,5
HYMGpINp,TRUE,1.50397E+12,1.50397E+12,48,mate,black,8+0,playforpleasure,1776,tabellaria,1587,d4 d5 c3 c5 dxc5 Nc6 b4 a5 b5 Ne5 Qb3 e6 c6 bxc6 bxc6 Nxc6 Qb5 Qc7 Nf3 Ba6 Qa4 Nf6 Nd4 Bb7 e3 Bc5 Bb5 Bxd4 cxd4 O-O Nc3 Na7 Ba3 Qxc3+ Ke2 Ne4 Bxf8 Qd2+ Kf3 Qxf2+ Kg4 Qf5+ Kh4 g5+ Kh5 Nf6+ Kh6 Qg6#,D00,Queen's Pawn Game,2
L9UeFctE,TRUE,1.50388E+12,1.50388E+12,77,mate,white,15+0,tabellaria,1568,mattieuw2,1593,e4 e6 d4 d5 Nc3 c5 exd5 exd5 dxc5 Bxc5 Qxd5 Qxd5 Nxd5 Bd6 Be3 Be6 O-O-O Ne7 Nxe7 Bxe7 Bb5+ Nc6 Nf3 Bg4 h3 Bh5 g4 Bg6 Rhe1 O-O Rd7 Bf6 g5 Bd8 Bc5 Ba5 Bxf8 Bxe1 Bc5 Ba5 Rxb7 Nb4 Bxb4 Bxb4 Bc6 Bc5 Rb5 Rd8 Rxc5 h6 gxh6 gxh6 Rd5 Rc8 Ba4 Rc4 Bb3 Rf4 Rd8+ Kg7 Ne5 Rxf2 Nxg6 Kxg6 Rf8 f5 a3 f4 c3 Kg5 Rg8+ Kh4 Be6 f3 Rg4+ Kh5 Bf7#,C10,French Defense: Marshall Variation,6
DbYHY9Bc,TRUE,1.50388E+12,1.50388E+12,80,resign,black,15+0,mattieuw2,1605,tabellaria,1546,e4 d5 exd5 Nf6 c4 e6 Nc3 exd5 cxd5 Nxd5 Qa4+ c6 Qe4+ Qe7 Qxe7+ Bxe7 Bc4 Be6 Nf3 Nd7 O-O O-O-O Nxd5 Bxd5 Bxd5 cxd5 d4 Kb8 Bf4+ Ka8 Rac1 Rc8 Rc3 Rxc3 bxc3 Nb6 Re1 Bf6 Ne5 Re8 Re3 Bxe5 Bxe5 Nc4 Rh3 f6 f4 fxe5 fxe5 h6 Rg3 Re7 h4 b5 Rf3 Kb7 g4 Nd2 Rf2 Ne4 Rf3 Kb6 Rf8 Nxc3 a3 Ka5 Rc8 Ne2+ Kf1 Nxd4 Rc5 Nf3 h5 d4 Ke2 Rxe5+ Rxe5 Nxe5 Kd2 Ka4,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
7fftvkF6,TRUE,1.50388E+12,1.50388E+12,35,resign,white,8+0,tabellaria,1518,snowden,1709,e4 Nc6 Nf3 f5 exf5 d5 d4 Bxf5 Bb5 Nf6 Ne5 Qd6 O-O e6 g4 Bg6 Bf4 Qb4 Nc3 Qxb2 Qe1 Nd7 Bxc6 bxc6 Nxg6 hxg6 Qxe6+ Be7 Rfe1 O-O-O Qxe7 Qxc3 Rab1 Rhe8 Qxe8,B00,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,5
IlQp1eqc,TRUE,1.50388E+12,1.50388E+12,33,resign,white,10+0,sombragris,1728,tabellaria,1527,d4 d5 c4 c6 Nf3 e6 Nc3 dxc4 Bf4 Nf6 e3 b5 Bg5 a6 a3 Nbd7 Be2 Bb7 O-O Be7 Re1 O-O b3 a5 bxc4 b4 axb4 axb4 Na2 b3 Qxb3 c5 Qxb7,D31,Semi-Slav Defense: Noteboom Variation,8
atgsbOBS,TRUE,1.50387E+12,1.50387E+12,87,mate,white,10+0,tabellaria,1515,blackphish,1379,e4 d5 exd5 Qxd5 Nc3 Qd4 Nf3 Qf6 Nd5 Qd6 Bc4 e6 Nc3 Nc6 d4 Qb4 Qe2 a6 O-O f6 Nd5 Qb6 Nxb6 cxb6 Bxe6 Bxe6 Qxe6+ Nce7 d5 Rd8 d6 Rd7 dxe7 Rxe7 Qc8+ Kf7 Bg5 h6 Qc4+ Ke8 Rad1 hxg5 Rfe1 Rxe1+ Rxe1+ Kd8 Qd5+ Kc7 Qf7+ Ne7 Rxe7+ Bxe7 Qxe7+ Kc6 Qxg7 Rd8 h3 Rd1+ Kh2 Rc1 Qxf6+ Kc7 Qg7+ Kc6 Qg6+ Kc7 Qxg5 Rxc2 Qf4+ Kc6 Qf6+ Kc7 Qe5+ Kc6 Qe4+ Kd6 Qxc2 b5 Qg6+ Kc5 Qe6 b4 b3 Kb5 Qd6 a5 Nd4#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
Kx4jd1Oo,TRUE,1.50387E+12,1.50387E+12,40,resign,black,10+0,tabellaria,1538,jabar72,1501,e4 g6 d4 Bg7 Nf3 d6 Be3 Nd7 Qd2 Ngf6 Bh6 O-O h4 Nxe4 Qf4 Nef6 g4 e5 dxe5 dxe5 Nxe5 Nd5 Qd4 Nxe5 Qe4 Re8 Be2 Nxg4 Bg5 Qd7 Qf3 Bxb2 c4 Nb4 O-O Bxa1 Nd2 Bg7 a3 Nc2,B06,Robatsch (Modern) Defense,4
5vg0pHEg,TRUE,1.50387E+12,1.50387E+12,54,resign,black,10+0,jabar72,1511,tabellaria,1516,d4 d5 c4 e6 a3 c6 Nf3 dxc4 Nc3 b5 e4 Bb7 d5 exd5 exd5 a5 dxc6 Bxc6 Qxd8+ Kxd8 Be2 Nf6 Bg5 Be7 O-O h6 Bh4 Kc7 Bg3+ Kb7 Ne5 b4 axb4 axb4 Rxa8 Kxa8 Nxc6 bxc3 Nxe7 cxb2 Rb1 Re8 Bd6 c3 Bf3+ Ka7 g3 c2 Bc5+ Ka6 Be2+ Ka5 Rxb2 c1=Q+,D30,Queen's Gambit Declined,4
5uNNVd3c,TRUE,1.50387E+12,1.50387E+12,67,resign,black,10+0,little---a,1464,tabellaria,1495,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Nf6 d3 Bd6 Nc3 O-O Bd2 c5 Bg5 h6 Bxf6 Qxf6 Nd5 Qd8 c4 c6 Ne3 b5 b3 Qb6 Rb1 f5 Nxf5 Bxf5 exf5 Rxf5 h3 Rd8 Re1 Qb8 Nh4 Rf4 Ng6 Rf6 Nh4 e4 Rxe4 Bh2+ Kh1 Rxf2 Qe1 Bg3 Ng6 Rxg2 Qf1 Rh2+ Kg1 Bf2+ Qxf2 Rxf2 Kxf2 Qh2+ Ke3 Qg3+ Kd2 Qxd3+ Kc1 Qxe4 Kb2,C69,Ruy Lopez: Exchange Variation |  Normal Variation,9
aGVLNoTY,TRUE,1.50387E+12,1.50387E+12,21,mate,white,10+0,tabellaria,1470,little---a,1475,e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ Ke7 Qxe5+ Kf7 Bc4+ Kg6 Qf5+ Kh6 d4+ g5 h4 d5 Bxg5+ Qxg5 Qxg5#,C40,King's Pawn Game: Damiano Defense,4
W4eyc9dH,TRUE,1.50387E+12,1.50387E+12,14,mate,black,10+0,pasch0s,1490,tabellaria,1440,e4 e5 Bc4 Nc6 Nf3 Nd4 d3 Bc5 Nxe5 Qf6 Nxf7 Ne6 Nxh8 Qxf2#,C50,Italian Game: Schilling-Kostic Gambit,6
l2My0J1h,FALSE,1.50264E+12,1.50265E+12,71,resign,white,15+15,nadanadora,1611,xad55toque,1974,Nf3 Nf6 d4 d5 c4 e6 Nc3 c5 cxd5 Nxd5 e4 Nxc3 bxc3 cxd4 cxd4 Bb4+ Bd2 Qa5 Rb1 Bxd2+ Qxd2 Qxd2+ Kxd2 O-O Bd3 b6 Rhc1 Bb7 Rc7 Bc6 Ne5 Ba4 Rb4 Be8 Bc4 h6 Rb1 a5 Rxb6 Kh8 Ke3 f6 Nd3 Nd7 Rxe6 Bf7 Rxd7 Bxe6 Bxe6 Rab8 d5 a4 Ra7 Rfd8 Rxa4 Rd6 f4 h5 e5 fxe5 fxe5 Rdd8 d6 Rb1 Bd5 Rg1 Ra8 Rxa8 Bxa8 Rxg2 Bxg2,D41,Queen's Gambit Declined: Semi-Tarrasch |  San Sebastian Variation,18
eRHQGmr2,TRUE,1.50263E+12,1.50263E+12,72,outoftime,black,10+0,nadanadora,1611,xtreh,1945,d4 d5 Nf3 e6 c4 Nf6 Nc3 Bb4 e3 c5 dxc5 O-O cxd5 exd5 Be2 Nc6 a3 Bxc3+ bxc3 Qe7 O-O Re8 c4 dxc4 Bxc4 Qxc5 Qb3 Be6 Bxe6 Rxe6 Bb2 Ne4 Rad1 Na5 Qb4 Qxb4 axb4 Nc4 Ba1 Rd6 Nd4 Rdd8 Rfe1 Ned6 Rc1 Rac8 Red1 f6 Ne6 Re8 Nd4 b6 Kf1 Na3 Bc3 Kf7 Be1 Rxc1 Rxc1 Nab5 Nxb5 Nxb5 Ke2 f5 f3 g5 h4 h6 Rc4 Re7 g3 Rc7,E20,Nimzo-Indian Defense: Ragozin Variation,8
D45fTp2y,TRUE,1.5026E+12,1.5026E+12,62,resign,black,10+0,vpull9,1584,nadanadora,1611,Nf3 Nf6 c4 c5 d4 cxd4 Qxd4 Nc6 Qd1 e5 Nc3 Bb4 Bd2 d6 h3 e4 Nh2 Bxc3 Bxc3 e3 fxe3 Ne4 Nf3 Nxc3 bxc3 Bf5 Qd5 Bg6 e4 O-O e3 Qb6 Nd4 Qb2 Nb3 Qxc3+ Qd2 Qf6 Bd3 Ne5 Rf1 Qh4+ Kd1 Qg3 Kc2 Rac8 Kb2 b5 Rac1 bxc4 Bxc4 Nxc4+ Rxc4 Rxc4 Rf3 Qe5+ Ka3 d5 Nd4 Rb8 Qa5 Qe7+,A31,English Opening: Symmetrical Variation |  Anti-Benoni Variation,5
lTOKfWMv,TRUE,1.50259E+12,1.50259E+12,48,resign,black,10+0,ramzaid,1942,nadanadora,1611,e3 d5 d3 Nc6 Nf3 e5 Nc3 Be6 Be2 h6 O-O a6 h3 Bd6 Re1 Nge7 d4 e4 Ne5 Nxe5 dxe5 Bxe5 f3 exf3 Bxf3 Qd6 Qe2 Nf5 Rd1 Bh2+ Kf2 c6 e4 Qc5+ Be3 Bg3+ Kg1 Nxe3 Na4 Qa7 Rd3 Ng4+ Kh1 Nf2+ Kg1 Nxd3+ Kh1 Nf2+,A00,Van't Kruijs Opening,1
sd7oPNum,TRUE,1.50255E+12,1.50255E+12,6,outoftime,black,10+2,mejjes,1217,nadanadora,1611,e4 e5 Nf3 Nc6 Nc3 Nf6,C46,Four Knights Game,6
xLmd5oZZ,TRUE,1.50255E+12,1.50255E+12,69,draw,draw,20+0,nadanadora,1611,qaisahleyorof,2059,d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 e3 Bd6 Bd3 Nbd7 e4 dxe4 Nxe4 Nxe4 Bxe4 O-O O-O h6 Be3 Qc7 Qd2 b6 Bc2 Rd8 Bxh6 gxh6 Qxh6 Nf8 Rae1 f5 Qg5+ Kh8 c5 Be7 Qh5+ Kg8 Bb3 Kg7 Re3 Bf6 Ng5 f4 Qg4 fxe3 fxe3 e5 Ne6+ Kh8 Rxf6 Nh7 Qe4 Bxe6 Rxe6 bxc5 Rh6 exd4 Rxh7+ Qxh7 Qe5+ Qg7 Qh5+ Qh7 Qe5+ Qg7 Qh5+ Qh7 Qe5+,D46,Semi-Slav Defense: Chigorin Defense,12
T3gAyyeH,TRUE,1.5025E+12,1.5025E+12,72,resign,white,15+15,nadanadora,1611,googol100,1478,Nf3 c5 e4 Qc7 Nc3 a6 d4 e6 d5 e5 a4 d6 Nd2 Nf6 Nc4 Bg4 f3 Bh5 g4 Bg6 a5 Qe7 Nb6 Ra7 Nc8 Qd8 Nxa7 Nfd7 h4 Be7 h5 O-O hxg6 fxg6 Bc4 Rf7 Nc6 Qf8 Nxe7+ Qxe7 g5 Nf8 Kf2 h5 gxh6 Nh7 hxg7 Rxg7 Qg1 g5 Qg4 Nd7 Qe6+ Kf8 Ra3 g4 Bh6 Ng5 Qxe7+ Kxe7 Bxg7 Kd8 fxg4 Kc7 Rb3 b6 axb6+ Nxb6 Bxa6 c4 Rb4 Kb8,B27,Sicilian Defense: Quinteros Variation,4
HDPjH5bD,TRUE,1.5025E+12,1.5025E+12,40,mate,black,15+15,googol100,1486,nadanadora,1552,e4 e5 Nf3 Nc6 c4 Bc5 Nc3 d6 h3 Nge7 Bd3 O-O Ne2 Ng6 g3 f5 Qc2 Nb4 Qb1 Qf6 Neg1 Nxd3+ Qxd3 Kh8 Qc2 fxe4 Qxe4 Bf5 Qxb7 Bd3 a3 e4 b4 Qxa1 Kd1 Qb1 Qd5 Qc2+ Ke1 Qxc1#,C44,King's Pawn Game: Dresden Opening,5
cFSW3SMi,TRUE,1.5025E+12,1.5025E+12,29,mate,white,15+15,nadanadora,1453,googol100,1496,e4 g6 Nf3 Nc6 d4 e6 d5 exd5 exd5 Nce7 Qd4 f6 Bd3 Bg7 O-O d6 Re1 b6 b3 c5 dxc6 Qc7 Ba3 d5 Qxd5 Bg4 Bc4 Rd8 Qf7#,B06,Modern Defense,2
wsNnVC6Y,TRUE,1.5025E+12,1.5025E+12,44,resign,white,15+15,nadanadora,1340,gatorman,1326,d4 b6 e4 Bb7 Nc3 e6 a3 g6 h4 Ne7 h5 h6 hxg6 Nxg6 Be3 c6 Qf3 d5 O-O-O Nd7 Bd3 Nh4 Qg3 Bd6 Qxd6 Nxg2 Bd2 Nf6 Qh2 dxe4 Nxe4 Nxe4 Bxe4 f5 Bxg2 Qxd4 Qh5+ Kd7 Ne2 Qxf2 Qf7+ Kd8 Bf4+ Kc8,A40,English Defense #2,2
UxvU6EN4,TRUE,1.5025E+12,1.5025E+12,59,mate,white,10+0,corvusossifragus,1532,nadanadora,1500,e4 e6 e5 d6 Nf3 dxe5 Nxe5 f6 Ng4 Bb4 c3 Ba5 b4 Bb6 Qa4+ c6 b5 cxb5 Bxb5+ Nc6 O-O a6 Bxc6+ bxc6 Qxc6+ Bd7 Qd6 Bc8 Ba3 Bc7 Qf8+ Kd7 Qxg7+ Ne7 Nxf6+ Kc6 Bxe7 Rg8 Nxg8 Qd7 Nf6 Qxd2 Nxd2 Bxh2+ Kxh2 Rb8 Nfe4 Rb2 c4 e5 Qxe5 Bg4 Qxb2 Be6 c5 a5 Qb6+ Kd5 Qd6#,C00,French Defense: Steinitz Attack,3
mjXUQnww,TRUE,1.50414E+12,1.50414E+12,115,resign,white,10+0,doom12384,1560,ramirorldn,1557,e4 e5 f4 d6 Nf3 exf4 d3 Nf6 Bxf4 Nc6 Nbd2 Bg4 h3 Bxf3 Nxf3 g6 g4 Bg7 g5 Nh5 Bc1 Ng3 Rg1 Nxf1 Rxf1 Nd4 Nxd4 Bxd4 c3 Be5 d4 Bg3+ Ke2 Qd7 Rf3 Qxh3 Bf4 Qg2+ Ke3 Bxf4+ Rxf4 Qxg5 Qa4+ c6 d5 O-O dxc6 bxc6 Qxc6 d5 Qxd5 Qg3+ Rf3 Qg2 Rf2 Qh3+ Rf3 Qc8 Raf1 Qc7 Rxf7 Rxf7 Qxa8+ Kg7 Rxf7+ Kxf7 Qd5+ Kg7 Qd4+ Kf7 b3 Qg3+ Kd2 Qg2+ Kd3 h5 Qd7+ Kf6 Qd4+ Kg5 Qe5+ Kg4 Qe6+ Kg5 Qe7+ Kf4 Qf6+ Kg3 Qxg6+ Kf3 Qxh5+ Kf2 Qf5+ Kg1 Qc5+ Kh1 Qxa7 Qf3+ Kd4 Kg1 Kd5+ Kg2 Qg7+ Kf2 Qd4+ Ke2 Kc4 Qf1 Qd3+ Kf2 Qxf1+ Kxf1 e5 Ke2 e6,C34,King's Gambit Accepted |  Fischer Defense,6
lC84DiKq,TRUE,1.50414E+12,1.50414E+12,70,resign,black,10+0,doom12384,1571,vektor-mw,1577,f4 d5 Nf3 Bg4 e3 e6 b3 Bxf3 Qxf3 Nc6 Bb2 f6 Bb5 Bd6 Bxc6+ bxc6 d3 Ne7 Nd2 c5 c4 dxc4 Nxc4 Nf5 Nxd6+ cxd6 Qc6+ Kf7 Qb7+ Kg6 Qf3 Kf7 g4 Ne7 g5 Qa5+ Kf2 Qd2+ Qe2 Qxe2+ Kxe2 fxg5 fxg5 Kg6 Rhg1 Nf5 Raf1 Rhf8 h4 h5 gxh6+ Kxh6 e4 Nd4+ Bxd4 cxd4 Rh1 e5 Rfg1 Rf4 h5 Raf8 Rg6+ Kh7 Rxd6 Rf2+ Ke1 Rxa2 h6 Ra1+,A03,Bird Opening: Dutch Variation,2
A17jdHS8,TRUE,1.50414E+12,1.50414E+12,36,resign,black,10+0,doom12384,1580,eze33,1617,f4 Nf6 Nf3 d6 e3 Bg4 b3 g6 Bb2 Bg7 Bc4 O-O d3 Nc6 Nbd2 d5 Bb5 d4 Bxc6 bxc6 Qe2 dxe3 Qxe3 Nd5 Qc5 Bxb2 Rb1 Bc3 Qxc6 Bxf3 gxf3 Bxd2+ Kxd2 Nxf4 c4 Qxd3+,A03,Bird Opening,2
t5ixT6HN,TRUE,1.50405E+12,1.50405E+12,83,resign,white,10+0,quarks_sparks,1531,doom12384,1593,e4 e5 Nf3 Nc6 a3 Nf6 Nc3 d5 exd5 Nxd5 Nxd5 Qxd5 c3 Bg4 Be2 O-O-O Qa4 e4 c4 Qd6 Ng5 Bxe2 Nxf7 Qf6 Nxd8 Qxd8 Kxe2 Qd3+ Kd1 Bc5 Qc2 Nd4 Qxd3 exd3 b4 Be7 Bb2 Nf5 g3 Re8 f4 Bd6 c5 Be7 Re1 h6 a4 g5 Re5 Ng7 Ra3 gxf4 Rxd3 fxg3 Rxg3 Bf6 Rxe8+ Nxe8 Bxf6 Nxf6 Rg6 Nd5 Rxh6 Nxb4 Rh8+ Kd7 h4 Nd5 Rf8 Ke7 Rf1 Nf6 d4 Ng4 Ke2 Ke6 Kd3 Kd5 h5 Kc6 Rf4 Nh6 Rf6+,C46,Four Knights Game: Gunsberg Variation,7
8uZRNw8n,TRUE,1.50405E+12,1.50405E+12,99,draw,draw,10+0,lagos16,1449,doom12384,1597,e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4 d3 Bb4 Bd2 O-O a3 Ba5 b4 Bb6 a4 c5 a5 Ba7 Rb1 b6 bxc5 Rb8 axb6 cxb6 cxb6 Rxb6 Rxb6 Bxb6 Na4 Bxf3 Qxf3 Nd7 Be3 Bxe3 Qxe3 Qa5 Nb2 Qc3 Qc1 Rc8 Nc4 Nc5 Qb2 Na4 Qxc3 Nxc3 Nxe5 Ne2+ Kh1 Rxc2 Ra1 Nc3 h3 f6 Nf3 Rxf2 Rxa6 g5 Nd4 Rd2 Rxf6 Rxd3 Nf5 Nxe4 Re6 Nf2+ Kh2 Kf7 Re2 Nd1 Nh6+ Kg6 Ng4 Nc3 Ne5+ Kh5 Nxd3 Nxe2 g4+ Kg6 Ne5+ Kf6 Nf3 Nf4 Kg3 h5 gxh5 Nxh5+ Kg4 Nf4 Nxg5 Nxh3 Nxh3,C48,Four Knights Game: Ranken Variation,9
vwQzM7Sg,TRUE,1.50395E+12,1.50396E+12,43,resign,white,10+0,pepe100,1743,doom12384,1604,e4 e5 f4 exf4 Nf3 Nf6 Nc3 c6 Bc4 d5 e5 dxc4 exf6 Qxf6 O-O Bc5+ Kh1 O-O d4 Bd6 Ne4 Qe7 Nxd6 Qxd6 Ne5 f6 Ng4 Na6 Bxf4 Qd5 c3 g5 Ne3 Qe4 Bd6 Qxe3 Bxf8 Kxf8 Qh5 Kg7 Rae1 Qd3 Re7+,C34,King's Gambit Accepted |  Schallopp Defense,6
I4zyNfPo,TRUE,1.50395E+12,1.50395E+12,89,resign,white,10+0,runmael,1604,doom12384,1614,e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 Bc5 O-O O-O d3 Nd4 Bg5 Nxb5 Nd5 Be7 c4 Nxd5 Bxe7 Nxe7 cxb5 d5 Nxe5 dxe4 Re1 Bf5 g4 Ng6 gxf5 Nxe5 Rxe4 Nxd3 Qf3 Nc5 Rd1 Qxd1+ Qxd1 Nxe4 Qd5 Nd6 a4 Rad8 a5 b6 a6 Rfe8 f6 g6 Qd2 Nf5 Qf4 Re1+ Kg2 Ree8 h4 h6 h5 Nd6 Qxh6 Nf5 Qg5 Nd6 hxg6 Re2 gxf7+ Kxf7 Qh5+ Kxf6 Qxe2 Rg8+ Kf1 Nf5 Qf3 Ke5 Qc3+ Kd6 Qc6+ Ke5 Qxc7+ Nd6 Qxa7 Nxb5 Qe7+ Kd4 Qd7+ Kc5 Qf5+ Kd6 Qxb5,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
6eQ92lsE,TRUE,1.50352E+12,1.50352E+12,96,resign,black,10+0,nitegazer,1550,doom12384,1605,d4 d5 Bf4 c6 a3 Bf5 Nf3 e6 e3 Nf6 Nbd2 Bd6 Ne5 O-O Be2 Nbd7 Nxf7 Rxf7 Bxd6 Nb6 Be5 Na4 b4 a5 Nb3 Nc3 Qd2 axb4 O-O bxa3 Qxc3 Ne4 Qb4 b6 Rxa3 Rxa3 Qxa3 Nc3 Bd3 Bxd3 cxd3 Nb5 Qa6 Ra7 Qxa7 Nxa7 Rc1 Qc8 e4 dxe4 dxe4 Nb5 Nd2 c5 Nf3 Qb7 dxc5 bxc5 Rxc5 Na7 h3 h6 Rc7 Qb6 Rxg7+ Kf8 Rh7 Nc6 Bf4 Qb1+ Kh2 Qxe4 Bxh6+ Ke8 Rc7 Ne5 Ng5 Qf4+ g3 Qxf2+ Kh1 Qf1+ Kh2 Nf3+ Nxf3 Qxf3 Rc8+ Kd7 Rf8 Qe2+ Kh1 e5 Rf7+ Ke6 Rb7 Qe4+,D00,Queen's Pawn Game: Mason Attack,3
